"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population"
8044,"Aon Germany","Investor","Germany","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8045,"Devk","Investor","Germany","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8064,"Oko","Investor","Israel","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8066,"Microinsurance Services Ltd","Investor","Malawi","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8081,"Cefor","Investor","Norway","Decarbonizing Shipping: Getting to Zero Coalition ","","",NA,NA,""
8082,"Gard","Investor","Norway","Decarbonizing Shipping: Getting to Zero Coalition ","","",NA,NA,""
8084,"Skuld","Investor","Norway","Decarbonizing Shipping: Getting to Zero Coalition ","","",NA,NA,""
8087,"Finans Norge","Investor","Norway","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8102,"Nat Re","Investor","Philippines","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8118,"Santam","Investor","South Africa","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8175," Willis Towers Watson","Investor","United Kingdom of Great Britain and Northern Ireland","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8180,"Cdc","Investor","United Kingdom of Great Britain and Northern Ireland","Climate Ambition Alliance: Net Zero 2050;;Net Zero Asset Owner Alliance","","",NA,NA,""
8192,"Oasis Lmf","Investor","United Kingdom of Great Britain and Northern Ireland","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8194,"Renaissance Re","Investor","United Kingdom of Great Britain and Northern Ireland","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8196,"Tufton Oceanic","Investor","United Kingdom of Great Britain and Northern Ireland","Decarbonizing Shipping: Getting to Zero Coalition ","","",NA,NA,""
8199,"Willis Tower Watson","Investor","United Kingdom of Great Britain and Northern Ireland","Ocean Risk and Resilience Action Alliance (ORRAA);;Resilience and Adaptation Call for Action;;Coalition for Climate Resilient Investment (CCRI)","","",NA,NA,""
8201,"Global Parametrics","Investor","United Kingdom of Great Britain and Northern Ireland","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8203,"Marine Capital","Investor","United Kingdom of Great Britain and Northern Ireland","Decarbonizing Shipping: Getting to Zero Coalition ","","",NA,NA,""
8207," Xl Catlin","Investor","United States of America","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8212,"Blue Marble","Investor","United States of America","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8213,"Ceres Agriculture Risk Management","Investor","United States of America","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8226,"Lightsmith Group","Investor","United States of America","Resilience and Adaptation Call for Action","","",NA,NA,""
8232,"Risk Management Solutions Inc. (Rms)","Investor","United States of America","InsuResilience Global Partnership Vision 2025","","",NA,NA,""
8242,"World Bank - Sustainable Mobility For All Partnership","Investor","United States of America","Action towards Climate-Friendly Transport (ACT)","","",NA,NA,""
8247,"Capital Automotive Financial (Caf)","Investor","United States of America","Action towards Climate-Friendly Transport (ACT)","","",NA,NA,""
8292,"Mercialys","Investor","France","Set an internal carbon price by 2021;;Reduce CO2e emissions from downstream activities by 26% from 2017 to 2030;;Reduce CO2e emissions intensity of downstream leased assets by 47% from 2017 to 2030;;Reduce CO2e emissions intensity of operations by 47% from 2017 to 2030;;Reduce CO2e emissions intensity of waste generated in operations by 26% from 2017 to 2030;;Science Based Targets initiative","","",NA,NA,""
8324,"MetLife, Inc.","Investor","United States of America","Reduce CO2e emissions from operations and upstream activities by 10% from 2012 to 2020;;2050 Pathways Platform;;Science Based Targets initiative","","",NA,NA,""
8663,"Mitsubishi UFJ Financial Group, Inc.","Investor","Japan","USD 1.4 billion of green bonds issued in 2018;;USD 500 million of green bonds issued in 2016;;USD 900 million of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use;;Reduce CO2e emissions intensity of specific utility purchases by 19% from 2009 to 2030","","",NA,NA,""
8720,"Mizuho Financial Group, Inc.","Investor","Japan","USD 589 million of green bonds issued in 2017;;Reduce CO2e emissions intensity of specific utility purchases by 10.5% from 2009 to 2020;;Reduce CO2e emissions intensity of specific utility purchases by 19% from 2009 to 2030","","",NA,NA,""
8816,"Momentum Metropolitan Holdings Ltd.","Investor","South Africa","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 12% from 2014 to 2020;;Reduce CO2e emissions intensity of operations by 25% from 2014 to 2030","","",NA,NA,""
8848,"Moneta Money Bank AS","Investor","Czechia","Reduce operational CO2e emissions by 35% from 2016 to 2020","","",NA,NA,""
8890,"Morgan Stanley","Investor","United States of America","USD 500 million of green bonds issued in 2015;;Reduce CO2e emissions from operations and business travel by 100% from 2012 to 2022;;Reduce operational CO2e emissions by 90% from 2012 to 2022;;Reduce operational CO2e emissions by 90% from 2012 to 2033;;RE100","","",NA,NA,""
9078,"National Bank Of Greece","Investor","Greece","Set an internal carbon price by 2021","","",NA,NA,""
9094,"NH Investment & Securities Co., Ltd.","Investor","Republic of Korea","Reduce specific direct CO2e emissions by 30% from 2008 to 2020","","",NA,NA,""
9105,"Eaton Vance","Investor","United States of America","Set an internal carbon price by 2021","","",NA,NA,""
9130,"NN Group NV","Investor","Netherlands","Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 15% from 2014 to 2020","","",NA,NA,""
9143,"National Australia Bank","Investor","Australia","USD 1.6 billion of green bonds issued in 2018;;USD 247 million of green bonds issued in 2014;;USD 528 million of green bonds issued in 2017;;Internal carbon price in use;;Reduce specific operational CO2e emissions by 21% from 2015 to 2025;;Put a Price on Carbon - Business Leadership Criteria on Carbon Pricing;;Responsible Corporate Engagement in Climate Policy;;RE100","","",NA,NA,""
9146,"Natixis SA","Investor","France","USD 229 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 330 million of green bonds issued in 2015;;Set an internal carbon price by 2021;;Reduce specific operational CO2e emissions by 30% from 2010 to 2020","","",NA,NA,""
9154,"Nedbank Limited","Investor","South Africa","USD 116 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 481 million of green bonds issued in 2012;;Internal carbon price in use;;Reduce CO2e emissions from operations and upstream and downstream activities by 35% from 2013 to 2025","","",NA,NA,""
9175,"American Express","Investor","United States of America","Reduce CO2e emissions from operations and business travel by 100% from 2018 to 2025;;Reduce CO2e emissions from operations and business travel by 100% from 2018 to 2040","","",NA,NA,""
9185,"American International Group, Inc. (AIG)","Investor","United States of America","Reduce CO2e emissions intensity of specific utility purchases by 44% from 2011 to 2023;;Reduce specific operational CO2e emissions by 20% from 2010 to 2020","","",NA,NA,""
9195,"Nomura Holdings, Inc.","Investor","Japan","Internal carbon price in use;;Reduce CO2e emissions intensity of specific operations and upstream activities by 20% per occupied desk from 2011 to 2019;;Reduce CO2e emissions intensity of specific operations and upstream activities by 20% per square meter from 2011 to 2019;;Reduce CO2e emissions intensity of specific operations by 20% from 2009 to 2030;;Reduce operational CO2e emissions by 32% from 2012 to 2030;;Reduce operational CO2e emissions by 65% from 2012 to 2050","","",NA,NA,""
9197,"Nordea Bank","Investor","Finland","USD 563 million of green bonds issued in 2017;;USD 839 million of green bonds issued in 2019 (Up to the end of the third quarter);;Set an internal carbon price by 2021;;Put a Price on Carbon - Business Leadership Criteria on Carbon Pricing;;DivestInvest;;RE100","","",NA,NA,""
9205,"Northern Trust","Investor","United States of America","Climate Action 100+","","",NA,NA,""
9212,"Nykredit","Investor","Denmark","USD 429 million of green bonds issued in 2019 (Up to the end of the third quarter);;Set an internal carbon price by 2021;;Reduce CO2e emissions from operations and upstream and downstream activities by 65% from 2012 to 2020;;Reduce CO2e emissions intensity of operations and upstream and downstream activities by 5% from 2017 to 2025;;Climate Action 100+","","",NA,NA,""
9227,"Op Financial Group","Investor","Finland","Montreal Carbon Pledge","","",NA,NA,""
9238,"Old Mutual Group","Investor","United Kingdom of Great Britain and Northern Ireland","Montreal Carbon Pledge;;LCTPi","","",NA,NA,""
9275,"PNC Financial Services","Investor","United States of America","Reduce operational CO2e emissions by 30% from 2009 to 2020;;Reduce operational CO2e emissions by 75% from 2009 to 2035;;RE100","","",NA,NA,""
9321,"Piraeus Bank","Investor","Greece","Internal carbon price in use;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9333,"Power Corporation of Canada","Investor","Canada","Internal carbon price in use;;Reduce specific operational CO2e emissions by 27.3% from 2013 to 2025;;Reduce specific operational CO2e emissions by 40% from 2013 to 2020;;Reduce specific operational CO2e emissions by 50% from 2013 to 2036;;Reduce specific operational CO2e emissions by 50.4% from 2013 to 2036;;Reduce specific operational CO2e emissions by 8% from 2011 to 2020","","",NA,NA,""
9334,"Power Financial Corporation","Investor","Canada","Internal carbon price in use;;Reduce specific CO2e emissions from upstream activities by 8% from 2011 to 2020;;Reduce specific operational CO2e emissions by 27.3% from 2013 to 2025;;Reduce specific operational CO2e emissions by 40% from 2013 to 2020;;Reduce specific operational CO2e emissions by 50% from 2013 to 2036;;Reduce specific operational CO2e emissions by 50.4% from 2013 to 2036","","",NA,NA,""
9338,"Principal Financial Group, Inc.","Investor","United States of America","Reduce operational CO2e emissions by 30% from 2010 to 2020;;2050 Pathways Platform;;Science Based Targets initiative","","",NA,NA,""
9340,"Aon plc","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce operational CO2e emissions by 15% from 2015 to 2020","","",NA,NA,""
9341,"Prologis","Investor","United States of America","Set an internal carbon price by 2021;;Reduce CO2e emissions from upstream and downstream activities by 15% from 2016 to 2025;;Reduce CO2e emissions from upstream and downstream activities by 40% from 2016 to 2040;;Reduce operational CO2e emissions by 21% from 2016 to 2025;;Reduce operational CO2e emissions by 56% from 2016 to 2040;;Science Based Targets initiative;;Responsible Corporate Engagement in Climate Policy","","",NA,NA,""
9342,"Provident Financial plc","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce operational CO2e emissions by 30% from 2015 to 2020","","",NA,NA,""
9344,"Prudential PLC","Investor","United Kingdom of Great Britain and Northern Ireland","Set an internal carbon price by 2021;;Reduce specific operational CO2e emissions by 18% from 2016 to 2020;;RE100","","",NA,NA,""
9351,"QBE Insurance Group","Investor","Australia","Internal carbon price in use;;Reduce specific CO2e emissions from business travel by 20% from 2017 to 2021;;DivestInvest;;RE100","","",NA,NA,""
9355,"Qatar National Bank","Investor","Qatar","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 20% from 2016 to 2021","","",NA,NA,""
9359,"REFINITIV","Investor","United Kingdom of Great Britain and Northern Ireland","Set an internal carbon price by 2021","","",NA,NA,""
9372,"RSA Insurance Group","Investor","United Kingdom of Great Britain and Northern Ireland","Responsible Corporate Engagement in Climate Policy","","",NA,NA,""
9376,"Rabobank Group","Investor","Netherlands","USD 553 million of green bonds issued in 2016;;Reduce CO2e emissions intensity of operations and upstream activities by 10% from 2013 to 2020","","",NA,NA,""
9377,"Raiffeisen Bank International AG","Investor","Austria","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of direct emissions and upstream and downstream activity by 35% from 2011 to 2025;;Reduce CO2e emissions intensity of direct emissions and upstream and downstream activity by 40% from 2011 to 2030;;Reduce operational CO2e emissions by 35% from 2011 to 2025;;Reduce operational CO2e emissions by 65% from 2011 to 2050;;Climate Action 100+;;Science Based Targets initiative","","",NA,NA,""
9386,"Redefine Properties Ltd","Investor","South Africa","Internal carbon price in use","","",NA,NA,""
9388,"Regions Financial Corporation","Investor","United States of America","Reduce operational CO2e emissions by 30% from 2015 to 2023","","",NA,NA,""
9390,"Remgro","Investor","South Africa","Set an internal carbon price by 2021;;Reduce CO2e emissions from purchased utilities by 15% from 2015 to 2020;;Reduce specific direct CO2e emissions by 10% from 2015 to 2020","","",NA,NA,""
9402,"Resona Holdings, Inc.","Investor","Japan","Reduce operational CO2e emissions by 22.6% from 2013 to 2030","","",NA,NA,""
9408,"Ricoh Leasing Co., Ltd.","Investor","Japan","USD 91 million of green bonds issued in 2018;;USD 93 million of green bonds issued in 2019 (Up to the end of the third quarter);;Reduce operational CO2e emissions by 40% from 2013 to 2030;;Reduce operational CO2e emissions by 89% from 2013 to 2050","","",NA,NA,""
9422,"Royal Bank of Canada","Investor","Canada","USD 560 million of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use;;Reduce operational CO2e emissions by 15% from 2018 to 2023","","",NA,NA,""
9424,"Royal Bank of Scotland Group","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce CO2e emissions from business travel by 50% from 2011 to 2020;;Reduce CO2e emissions from operations and upstream activities by 45% from 2014 to 2020;;EV100;;EP100;;RE100","","",NA,NA,""
9433,"SABANCI HOLDING A.S.","Investor","Turkey","Reduce CO2e emissions intensity of direct emissions by 50% from 1996 to 2020","","",NA,NA,""
9449,"SEGRO","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce CO2e emissions intensity of specific operations by 40% from 2012 to 2020;;Science Based Targets initiative","","",NA,NA,""
9452,"SEKERBANK T.A.S.","Investor","Turkey","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 17% from 2016 to 2030;;Reduce CO2e emissions intensity of operations by 5% from 2016 to 2020;;Reduce CO2e emissions intensity of operations by 5% from 2016 to 2030;;Reduce CO2e emissions intensity of specific utility purchases by 5% from 2017 to 2020;;Put a Price on Carbon - Business Leadership Criteria on Carbon Pricing;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9491,"SL Green Realty Corp.","Investor","United States of America","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations and downstream activities by 30% from 2012 to 2025","","",NA,NA,""
9532,"Samsung Fire & Marine Insurance","Investor","Republic of Korea","Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 30% from 2011 to 2020;;Reduce CO2e emissions intensity of operations by 55% from 2011 to 2036;;Reduce operational CO2e emissions by 30% from 2011 to 2020;;Reduce operational CO2e emissions by 55% from 2011 to 2036","","",NA,NA,""
9538,"Sanlam","Investor","South Africa","Reduce CO2e emissions intensity of business travel by 10% from 2014 to 2020;;Reduce CO2e emissions intensity of operations by 10% from 2014 to 2020;;Reduce CO2e emissions intensity of purchased goods and services by 10% from 2014 to 2020","","",NA,NA,""
9540,"Assicurazioni Generali Spa","Investor","Italy","USD 819 million of green bonds issued in 2019 (Up to the end of the third quarter);;Climate Action 100+;;DivestInvest","","",NA,NA,""
9548,"Scentre Group","Investor","Australia","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 35% from 2009 to 2025","","",NA,NA,""
9552,"Schroders","Investor","United Kingdom of Great Britain and Northern Ireland","Internal carbon price in use;;Reduce CO2e emissions intensity of specific operations and upstream activities by 10% from 2018 to 2025;;Climate Action 100+;;Powering Past Coal Alliance;;RE100","","",NA,NA,""
9553,"Scor SE","Investor","France","Reduce CO2e emissions intensity of operations by 15% from 2014 to 2020;;InsuResilience Global Partnership Vision 2025;;DivestInvest","","",NA,NA,""
9556,"Assurant, Inc.","Investor","United States of America","Reduce CO2e emissions from purchased utilities by 2% from 2018 to 2019","","",NA,NA,""
9572,"Shaftesbury","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce specific operational CO2e emissions by 5% from 2015 to 2020;;Science Based Targets initiative","","",NA,NA,""
9583,"Shinhan Financial Group","Investor","Republic of Korea","Reduce specific operational CO2e emissions by 18% from 2012 to 2025;;Reduce specific operational CO2e emissions by 20% from 2012 to 2030;;Reduce specific operational CO2e emissions by 60% from 2012 to 2050","","",NA,NA,""
9602,"Simon Property Group","Investor","United States of America","Set an internal carbon price by 2021;;Reduce CO2e emissions from purchased utilities by 5% from 2013 to 2020","","",NA,NA,""
9606,"Skandinaviska Enskilda Banken AB (SEB AB)","Investor","Sweden","USD 531 million of green bonds issued in 2017;;Set an internal carbon price by 2021;;Reduce CO2e emissions from business travel by 20% from 2015 to 2020;;Reduce CO2e emissions from purchased goods and services by 20% from 2015 to 2020;;Reduce CO2e emissions from purchased utilities and upstream and downstream activities by 20% from 2015 to 2020;;Reduce CO2e emissions from purchased utilities by 20% from 2015 to 2020;;Reduce CO2e emissions from upstream leased assets by 20% from 2015 to 2020","","",NA,NA,""
9616,"Societe Generale","Investor","France","USD 1.2 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 52 million of green bonds issued in 2018;;USD 531 million of green bonds issued in 2015;;USD 560 million of green bonds issued in 2016;;Internal carbon price in use;;Reduce CO2e emissions intensity of operations and upstream activities by 25% from 2014 to 2020;;2050 Pathways Platform;;Decarbonizing Shipping: Getting to Zero Coalition ;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9623,"Sompo Holdings, Inc","Investor","Japan","Reduce CO2e emissions from operations and upstream and downstream activities by 21% from 2017 to 2030;;Reduce CO2e emissions from operations and upstream and downstream activities by 51% from 2017 to 2050;;Science Based Targets initiative","","",NA,NA,""
9635,"St. James Place","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce operational CO2e emissions by 50% from 2016 to 2020","","",NA,NA,""
9637,"Standard Bank Group","Investor","South Africa","Reduce CO2e emissions from purchased utilities by 15% from 2014 to 2023;;Reduce specific CO2e emissions from purchased goods and services by 10% from 2014 to 2020","","",NA,NA,""
9638,"Standard Chartered","Investor","United Kingdom of Great Britain and Northern Ireland","Reduce CO2e emissions intensity of specific operations by 45% from 2008 to 2019;;Reduce operational CO2e emissions by 90% from 2017 to 2050;;Science Based Targets initiative","","",NA,NA,""
9639,"Standard Life Aberdeen","Investor","United Kingdom of Great Britain and Northern Ireland","Set an internal carbon price by 2021","","",NA,NA,""
9644,"State Bank of India","Investor","India","USD 700 million of green bonds issued in 2018;;Reduce operational CO2e emissions by 100% from 2018 to 2030;;EV100","","",NA,NA,""
9645,"State Street Corporation","Investor","United States of America","Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 30% from 2015 to 2025","","",NA,NA,""
9647,"Stockland","Investor","Australia","USD 374 million of green bonds issued in 2014;;Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 10% from 2017 to 2020;;Reduce CO2e emissions intensity of specific fuel- and energy-related upstream and downstream activities by 30% from 2006 to 2025;;Reduce CO2e emissions intensity of specific operations by 60% from 2006 to 2025;;Reduce specific CO2e emissions from purchased utilities by 70% from 2006 to 2030;;Reduce specific operational CO2e emissions by 100% from 2018 to 2030;;Net Zero Carbon Buildings Commitment;;EP100","","",NA,NA,""
9651,"Storebrand ASA","Investor","Norway","Internal carbon price in use;;Reduce CO2e emissions intensity of downstream leased assets by 88% from 2013 to 2030;;Reduce CO2e emissions intensity of downstream leased assets by 94% from 2013 to 2050;;Reduce operational CO2e emissions by 60% from 2013 to 2030;;Reduce operational CO2e emissions by 80% from 2013 to 2050;;Reduce specific CO2e emissions from upstream and downstream activities by 60% from 2013 to 2030;;Reduce specific CO2e emissions from upstream and downstream activities by 80% from 2013 to 2050;;Montreal Carbon Pledge;;Portfolio Decarbonization Coalition;;Business Ambition for 1.5 °C – Our Only Future;;Climate Ambition Alliance: Net Zero 2050;;Powering Past Coal Alliance;;Science Based Targets initiative;;DivestInvest;;Net Zero Asset Owner Alliance","","",NA,NA,""
9656,"Sul América S/A","Investor","Brazil","Reduce specific CO2e emissions from operations and upstream and downstream activities by 35% from 2014 to 2023","","",NA,NA,""
9658,"Australia and New Zealand Banking Group","Investor","Australia","Internal carbon price in use;;Reduce operational CO2e emissions by 24% from 2015 to 2025;;Reduce operational CO2e emissions by 35% from 2015 to 2030;;Responsible Corporate Engagement in Climate Policy;;RE100","","",NA,NA,""
9666,"Sumitomo Mitsui Financial Group","Investor","Japan","USD 500 million of green bonds issued in 2015;;USD 586 million of green bonds issued in 2017;;USD 647 million of green bonds issued in 2018;;Reduce specific CO2e emissions from purchased utilities by 19% from 2009 to 2030","","",NA,NA,""
9667,"Sumitomo Mitsui Trust Holdings, Inc.","Investor","Japan","Internal carbon price in use;;Reduce CO2e emissions intensity of purchased utilities by 13.5% from 2009 to 2020;;Reduce CO2e emissions intensity of purchased utilities by 7.5% from 2012 to 2020;;Reduce operational CO2e emissions by 6% from 2014 to 2019;;Reduce operational CO2e emissions by 7.5% from 2012 to 2020;;Reduce operational CO2e emissions of the Fuchu Building by 17% from 2014 to 2019;;Reduce operational CO2e emissions of the Shiba Building by 17% from 2014 to 2019;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9670,"Sun Life Financial Inc.","Investor","Canada","Reduce CO2e emissions intensity of specific operations and upstream activities by 20% from 2014 to 2020","","",NA,NA,""
9685,"Svenska Handelsbanken","Investor","Sweden","USD 583 million of green bonds issued in 2018","","",NA,NA,""
9686,"Swedbank AS","Investor","Sweden","USD 244 million of green bonds issued in 2018;;USD 579 million of green bonds issued in 2017;;Internal carbon price in use;;Science Based Targets initiative","","",NA,NA,""
9689,"Swiss Life Holding","Investor","Switzerland","Reduce CO2e emissions intensity of operations and upstream and downstream activities by 10% from 2016 to 2021;;Reduce CO2e emissions intensity of specific operations by 14% from 2012 to 2020","","",NA,NA,""
9691,"Swiss Re","Investor","Switzerland","Internal carbon price in use;;Reduce CO2e emissions intensity of operations and upstream activities by 0% from 2013 to 2020;;Reduce CO2e emissions intensity of operations by 13% from 2013 to 2020;;InsuResilience Global Partnership Vision 2025;;Business Ambition for 1.5 °C – Our Only Future;;Climate Ambition Alliance: Net Zero 2050;;Decarbonizing Shipping: Getting to Zero Coalition ;;Science Based Targets initiative;;EP100;;DivestInvest;;Net Zero Asset Owner Alliance;;RE100","","",NA,NA,""
9692,"AvalonBay Communities","Investor","United States of America","Reduce CO2e emissions intensity of operations by 15% from 2013 to 2020;;Reduce CO2e emissions intensity of operations by 53% from 2017 to 2030;;Reduce specific CO2e emissions from upstream and downstream activities by47% from 2017 to 2030;;Science Based Targets initiative","","",NA,NA,""
9701,"T&D Holdings, Inc.","Investor","Japan","Reduce CO2e emissions intensity of specific utility purchases by 5.8% from 2016 to 2027","","",NA,NA,""
9703,"T.GARANTI BANKASI A.S.","Investor","Turkey","Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 50% from 2012 to 2020;;Put a Price on Carbon - Business Leadership Criteria on Carbon Pricing;;2050 Pathways Platform;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9704,"T.GARANTI BANKASI A.S. 2019","Investor","Turkey","Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 50% from 2012 to 2020","","",NA,NA,""
9705,"T.SINAI KALKINMA BANKASI A.S.","Investor","Turkey","Internal carbon price in use;;Put a Price on Carbon - Business Leadership Criteria on Carbon Pricing;;2050 Pathways Platform;;Science Based Targets initiative;;Responsible Corporate Engagement in Climate Policy","","",NA,NA,""
9715,"TD Bank Group","Investor","Canada","USD 1 billion of green bonds issued in 2017;;USD 453 million of green bonds issued in 2014;;Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 100% from 2015 to 2040;;Reduce operational CO2e emissions by 0% from 2015 to 2020;;RE100","","",NA,NA,""
9745,"Aviva plc","Investor","United Kingdom of Great Britain and Northern Ireland","Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 70% from 2010 to 2030;;Climate Action 100+;;Climate Ambition Alliance: Net Zero 2050;;Climate Neutral Now;;Net Zero Asset Owner Alliance;;Implement the Recommendations of the Task Force on Climate-Related Financial Disclosures;;RE100","","",NA,NA,""
9801,"The Hachijuni Bank, Ltd.","Investor","Japan","Set an internal carbon price by 2021;;Reduce operational CO2e emissions by 15% from 2013 to 2020","","",NA,NA,""
9802,"The Hartford Financial Services Group, Inc.","Investor","United States of America","Reduce CO2e emissions from operations and upstream activities by 25.7% from 2015 to 2027;;Reduce CO2e emissions from operations and upstream activities by 46.2% from 2015 to 2037","","",NA,NA,""
9815,"The Travelers Companies, Inc.","Investor","United States of America","Reduce operational CO2e emissions by 40% from 2011 to 2020","","",NA,NA,""
9833,"Tokio Marine Holdings, Inc.","Investor","Japan","Internal carbon price in use;;Reduce specific operational CO2e emissions by 40% from 2006 to 2020;;Reduce specific operational CO2e emissions by 60% from 2017 to 2050;;Science Based Targets initiative","","",NA,NA,""
9834,"AFLAC Incorporated","Investor","United States of America","Reduce CO2e emissions from purchased utilities by 75% from 2007 to 2030;;Reduce operational CO2e emissions by 17% from 2004 to 2019","","",NA,NA,""
9836,"Tokyo Century Corporation","Investor","Japan","USD 89 million of green bonds issued in 2018;;Reduce specific CO2e emissions from purchased utilities by 13% from 2014 to 2022","","",NA,NA,""
9847,"Topdanmark","Investor","Denmark","Reduce CO2e emissions from operations and upstream activities by 5% from 2017 to 2021","","",NA,NA,""
9879,"TÜRKIYE HALK BANKASI A.S.","Investor","Turkey","Internal carbon price in use;;Reduce CO2e emissions intensity of operations by 30% from 2015 to 2023;;Reduce CO2e emissions intensity of purchased utilities by 1% from 2016 to 2020;;Reduce CO2e emissions intensity of specific business travel by 1% from 2016 to 2020;;Reduce CO2e emissions intensity of specific direct emissions by 0.5% per kilometer from 2016 to 2020;;Reduce CO2e emissions intensity of specific direct emissions by 0.5% per square meter from 2016 to 2020;;Reduce CO2e emissions intensity of specific paper use by 0.5% from 2016 to 2020;;Reduce CO2e emissions intensity of specific water use by 0.25% from 2016 to 2020;;Reduce CO2e emissions intensity of waste generated in specific operations by 0.5% from 2016 to 2020;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9880,"BBVA","Investor","Spain","USD 1.2 billion of green bonds issued in 2018;;USD 1.2 billion of green bonds issued in 2019 (Up to the end of the third quarter);;Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 8% from 2015 to 2020;;Reduce operational CO2e emissions by 100% from 2015 to 2050;;Reduce operational CO2e emissions by 68% from 2015 to 2025;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance;;RE100","","",NA,NA,""
9881,"TÜRkiye Kalkinma Bankasi A.S.","Investor","Turkey","Internal carbon price in use","","",NA,NA,""
9882,"TÜRKIYE VAKIFLAR BANKASI T.A.O.","Investor","Turkey","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of purchased utilities by 2% from 2018 to 2019;;Reduce specific CO2e emissions from purchased utilities by 2% from 2018 to 2019;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
9883,"U.S. Bancorp","Investor","United States of America","Reduce operational CO2e emissions by 40% from 2014 to 2029;;Reduce operational CO2e emissions by 60% from 2014 to 2044","","",NA,NA,""
9884,"Ubi Banca","Investor","Italy","USD 562 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
9886,"UBS","Investor","Switzerland","Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 75% from 2004 to 2020;;Reduce direct CO2e emissions by 100% from 2004 to 2040;;RE100","","",NA,NA,""
9896,"UniCredit","Investor","Italy","Reduce operational CO2e emissions by 60% from 2008 to 2020;;Reduce operational CO2e emissions by 80% from 2008 to 2030","","",NA,NA,""
9897,"Unibail-Rodamco-Westfield","Investor","France","USD 1.3 billion of green bonds issued in 2014;;USD 534 million of green bonds issued in 2015;;Set an internal carbon price by 2021;;Reduce CO2e emissions from operations and upstream and downstream activities by 50% from 2015 to 2030;;Reduce CO2e emissions intensity of investments by 35% from 2015 to 2030;;Reduce CO2e emissions intensity of operations and downstream activities by 70% from 2015 to 2030;;Reduce CO2e emissions intensity of operations by 30% from 2012 to 2020;;Reduce CO2e emissions intensity of visitor transportation by 50% from 2015 to 2030;;Reduce operational CO2e emissions by 30% from 2012 to 2020;;Reduce operational CO2e emissions by 50% from 2015 to 2030","","",NA,NA,""
